Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m)
4.622513987,2.000030311,Sandy Clay Loam,16.84632402,43.00716943,5.623479,114.1993054,35.5342537,73.55994334,4.25
20.37670053,2.002844625,Sandy Loam,16.88749633,44.49135188,9.55770297,65.7804895,18.39929213,79.2038224,3.210542614
25.29139106,2.044138936,Sandy Loam,12.68555934,41.26730052,4.520547386,69.57217924,28.05925719,75.78131055,2.438808076
13.3328597,2.033314758,Sandy Loam,23.48671607,38.98510819,8.692402298,36.03248995,20.96526104,76.05459461,2.637591981
5.859376128,1.991477272,Sandy Loam,22.93353378,32.13498039,3.011238745,43.55944212,22.41243561,84.57225967,3.316544228
15.2974277,1.994958003,Sandy Loam,12.02644833,31.11042565,3.181188489,91.59455402,31.22163765,86.02350205,3.347143339
11.37196578,2.061046431,Sandy Loam,19.34824574,38.94040318,5.293360197,50.93263867,22.55086858,87.4569557,3.142981985
11.99579818,2.059509664,Sandy Clay Loam,23.34149818,38.08596159,8.379525976,98.86808148,21.23660833,79.26529126,4.25
17.91193498,2.018581674,Sandy Loam,19.87032273,42.69132162,3.729004285,92.84786771,24.69321367,74.43045431,4.25
20.24923472,2.061284049,Sandy Loam,23.48727164,34.83908776,5.679975505,96.55119006,19.49858598,79.98852259,4.25
5.654486373,2.037494006,Sandy Clay Loam,26.32540795,30.59536286,3.920277181,91.5032887,20.63689133,85.67891966,4.25
3.854165539,2.054472452,Sandy Clay Loam,23.71630866,36.35562404,4.565154986,93.02444447,20.63610903,70.5564104,4.25
26.86392726,2.024194486,Sandy Loam,22.32228472,44.53773456,6.520959345,78.69796549,22.06901761,86.40237113,4.25
8.585480374,1.999071866,Sandy Loam,27.07180514,41.93362357,5.233971194,90.40379181,33.67262774,74.07785332,4.25
4.291932598,2.024698165,Sandy Clay Loam,28.01177136,30.5065826,4.483388522,76.86153231,23.31426028,75.58907594,4.25
7.557007898,2.026583984,Sandy Loam,17.77772874,43.12018356,5.754478868,48.35424819,22.92962502,76.55296767,2.825240027
3.934988312,2.034075536,Sandy Clay Loam,13.46499775,37.07534234,7.90738475,49.38012991,20.26779116,86.44770462,2.592450216
12.40346147,1.998446617,Sandy Clay Loam,26.35720808,35.47152048,3.835926746,66.09625778,18.28989327,73.16794491,4.25
22.25764283,2.069312149,Sandy Loam,14.27506215,35.20109311,6.357161118,31.23948544,20.88681918,74.01420482,1.95
11.18986679,2.009530946,Sandy Clay Loam,28.57901339,38.9271638,4.92303796,109.2007772,31.01348264,83.15984745,4.25
13.66040177,2.005884192,Sandy Loam,10.4575589,37.95899128,5.650346115,53.89178837,35.45723343,86.82438331,1.95
19.21408257,2.032144234,Sandy Clay Loam,28.42542365,39.84940866,8.750886252,34.58997985,31.38865141,71.88522596,3.381983333
15.21345768,2.032976654,Sandy Clay Loam,21.78365985,38.60462198,9.508109858,67.79934468,33.35809818,79.40047717,4.25
23.67469646,2.025185659,Sandy Clay Loam,25.49484233,32.15916862,4.700845336,102.6371496,32.16142189,86.46029287,4.25
23.7848562,2.051751372,Sandy Loam,17.96985174,33.85854013,7.409796698,65.38823544,23.32894064,85.94961325,3.304535268
3.237856692,2.031332352,Sandy Loam,29.83432584,42.61544358,7.736740959,53.39455365,31.16214322,87.07224393,4.25
21.67311136,2.038775636,Sandy Loam,14.55102855,39.94887772,8.897401993,78.5290062,31.5105669,86.2378887,3.278564866
14.05760641,2.047899711,Sandy Loam,15.28687325,36.72600938,9.29329728,81.15432509,22.65414843,75.66465499,3.848603419
26.73217299,1.992002008,Sandy Loam,11.02864888,32.73902148,6.275942583,97.61343369,34.57176523,73.74420181,2.900248863
14.59756982,2.035651535,Sandy Loam,28.80946726,30.11536554,9.878029517,101.2260518,35.96304914,86.22654389,4.25
26.68550269,2.060735558,Sandy Clay Loam,19.12058607,34.67831105,9.795802815,92.89486203,28.10335058,82.81518334,4.25
21.10966467,1.991391099,Sandy Clay Loam,23.49704829,30.82270435,6.545275796,30.40420971,23.69871264,76.81340195,2.402133448
8.966517231,2.022414568,Sandy Loam,23.74881455,37.234262,6.794224845,30.18510558,24.43699131,82.83283754,2.324213466
15.9214795,2.064098196,Sandy Loam,27.49004185,42.32702179,7.674248877,117.0516958,28.48398554,75.52944762,4.25
26.81125535,2.018252352,Sandy Loam,23.29850501,34.28097992,5.61671301,53.53010661,18.14003453,80.46419627,3.373335034
23.58073459,2.026698306,Sandy Clay Loam,21.24042365,42.71631242,7.634307397,55.14612626,23.55005726,74.20000573,3.872321969
5.336805451,2.068523311,Sandy Loam,24.20637048,40.56846594,6.599997756,95.21339279,18.88207401,80.11134909,4.25
19.95292792,2.005945909,Sandy Loam,25.01941598,31.87893494,3.24805736,81.79602312,29.2352367,86.61690174,4.25
11.29391006,1.995220415,Sandy Loam,13.71855892,39.66842837,8.969102557,71.2850486,28.87296544,83.88590849,3.08907247
3.167574285,2.058753807,Sandy Clay Loam,12.19334078,32.27519711,9.583120608,40.37011953,28.63886492,81.80917522,1.95
12.68354326,2.059477227,Sandy Clay Loam,11.49697701,39.8218638,3.18360355,37.25729156,20.71783212,74.42824124,1.95
8.634106121,2.027766227,Sandy Clay Loam,17.48106989,32.14071727,8.524832732,92.66468085,35.00206514,71.14062845,4.25
22.65286249,2.031136574,Sandy Clay Loam,19.9600048,35.88767049,5.700692827,41.09727539,27.6161184,82.79025587,2.736512424
11.09593461,2.05686451,Sandy Loam,22.31299797,38.49891405,7.0994226,68.81326131,28.00551598,80.36975829,4.25
22.86056865,2.04908476,Sandy Loam,29.16069039,30.75561257,6.499964629,95.55938808,27.79666642,73.82688131,4.25
3.014350532,2.01121192,Sandy Loam,16.6157564,32.29962517,6.859174556,112.2200978,27.43943561,86.82569061,4.25
10.3876596,1.991351468,Sandy Clay Loam,25.21748104,34.80613238,6.466304133,107.8015746,34.8917028,79.93634593,4.25
8.787965143,2.028376013,Sandy Loam,20.62715239,36.93480129,8.9736276,106.9508379,28.83643569,80.29345675,4.25
8.605616666,2.058712986,Sandy Clay Loam,14.40179864,42.87730941,7.784546793,61.92781559,26.73225387,75.37768926,3.363416715
4.636478874,2.061666774,Sandy Loam,22.30610858,32.80909633,5.888460789,112.5738319,31.79601319,85.82892622,4.25
7.49098249,2.066498096,Sandy Loam,29.34352357,35.21206426,7.819980068,90.88696644,22.52632498,86.04503615,4.25
16.33318968,2.060365059,Sandy Loam,12.48616599,37.13664354,9.755334734,108.9505933,21.4561805,82.87264328,4.135794754
9.992665748,2.036403484,Sandy Loam,20.14559529,34.43667834,3.562157834,37.91962196,25.90582759,71.78694715,2.45859538
13.01747478,2.025568448,Sandy Clay Loam,11.03216708,39.38621668,5.716629801,33.52304966,18.28234163,71.51894227,1.95
12.04480513,2.051987988,Sandy Clay Loam,16.42432598,33.84903652,9.093178226,68.26430707,23.28330611,78.4488406,4.108787927
24.0217182,2.049185731,Sandy Clay Loam,22.41205355,41.58525632,8.173385776,103.7430255,25.56133941,72.5579626,4.25
24.72717598,2.033051474,Sandy Loam,26.82113872,37.57731142,9.544502226,66.38392516,28.41657713,75.97455631,4.25
14.83096732,1.99698619,Sandy Clay Loam,24.60656843,31.29457325,3.278669213,108.7866738,27.77766189,73.08418451,4.25
10.92374281,2.064086508,Sandy Loam,19.25713556,39.40498343,9.039429264,50.90891939,24.61323377,75.58207644,3.141397788
5.563216896,2.026448203,Sandy Loam,28.18445514,38.53865256,8.54259139,33.50398866,24.17873543,86.97243188,3.159909258
25.88166911,2.019066703,Sandy Loam,16.0542933,35.07896031,8.705273113,97.80015677,18.02373806,83.56055773,4.25
4.445446678,2.040365392,Sandy Loam,25.0796682,30.16735618,7.180839097,85.7665567,33.86002944,72.48950194,4.25
10.14360666,2.043907037,Sandy Loam,19.48018043,33.01052313,3.363419246,69.19446506,22.1629266,82.04047834,4.25
10.15358883,2.006855033,Sandy Clay Loam,27.97271509,36.08564293,6.773909503,105.2786499,24.44405686,70.54911941,4.25
10.68963087,2.056955108,Sandy Clay Loam,25.94865643,32.99871051,5.854257959,103.4010884,18.36458965,87.70524895,4.25
6.942884239,2.013194967,Sandy Loam,28.02939323,38.66236681,6.689292269,58.90301761,35.22317665,79.57051085,4.25
21.79587434,2.004934714,Sandy Loam,14.28495698,40.68487341,8.182071815,104.6299555,26.90230579,79.0974395,4.25
5.939948687,2.022511988,Sandy Clay Loam,23.36300864,42.84026485,7.171724442,60.73980822,18.41890463,74.3260321,4.25
18.23775982,2.048444806,Sandy Loam,24.76926816,39.70473928,5.047940229,85.38666499,22.52149259,78.24100292,4.25
5.972304641,2.067236654,Sandy Clay Loam,24.84828531,40.33513832,7.196551401,47.14383637,33.82672616,79.47233257,4.25
4.692855302,2.054742501,Sandy Loam,20.08000901,39.12662798,3.581969102,53.52895589,24.76262906,81.84756061,3.640111879
24.82630809,2.06522787,Sandy Clay Loam,10.22501045,44.78229086,3.037561939,69.88802504,30.4092922,70.82641298,2.349498549
7.563090392,2.001248464,Sandy Loam,15.22861568,33.91500854,5.810696191,58.01792368,29.04931269,76.15915077,2.892448725
22.71000371,1.995694144,Sandy Clay Loam,16.4660175,33.99388021,8.300304528,41.50142599,26.49489057,76.96594807,2.266406166
16.07114091,2.034616381,Sandy Loam,27.04073235,31.89500462,8.758439617,72.95567318,32.99793836,72.68470265,4.25
4.868556471,2.013223799,Sandy Loam,26.81771634,37.28526489,6.848875193,75.54149099,18.72637736,74.31614456,4.25
25.93075659,2.056244398,Sandy Loam,12.09360208,31.44242555,9.076048204,44.1343504,34.42362506,74.26010647,1.95
8.927068008,2.04375903,Sandy Loam,28.99671764,34.05219895,3.881403954,45.52434298,30.92499734,84.58676201,4.25
23.63148829,2.067658253,Sandy Loam,13.64914973,37.24021393,9.748740987,32.61365062,33.5468478,82.37000498,1.95
7.051440139,2.010383388,Sandy Clay Loam,18.28718903,44.36393424,9.452322356,32.70302639,18.30478406,86.60947587,2.268777918
23.49462917,2.028862729,Sandy Loam,14.30313932,44.45719491,7.194660753,61.93969532,19.52630268,75.57810273,2.489108151
3.31749151,2.030099238,Sandy Loam,27.20664938,41.15610351,3.411054868,43.06085728,21.70581909,85.8699083,4.001429632
15.28273096,2.009134144,Sandy Loam,24.98804064,35.83875242,6.17942004,111.8543019,28.68409436,85.54843177,4.25
21.46662191,2.037207472,Sandy Loam,17.07057614,42.9774191,4.254910728,47.75982622,19.66357612,78.06325639,2.343630306
25.43509242,2.025462879,Sandy Clay Loam,23.63757252,43.13183703,7.398976879,35.874539,34.76784604,81.33510726,2.755685319
24.82085127,2.025737724,Sandy Clay Loam,13.68733768,43.65296071,4.329756363,65.99536964,31.47469382,80.76315743,2.952207168
22.67099687,2.019018932,Sandy Clay Loam,17.64594185,39.60037572,6.372583623,47.14101668,32.53673246,75.54090738,2.769536526
24.31659239,1.991354348,Sandy Loam,17.54215177,33.02689193,4.439388488,35.50117729,28.50930015,74.71728518,1.95
7.78127246,2.031767619,Sandy Loam,14.75873363,31.36621159,4.272915912,97.03790843,29.35706525,73.04126939,4.25
9.820423097,2.016819827,Sandy Loam,27.52624099,43.72163256,4.735465032,79.61519212,21.97904113,85.07797459,4.25
9.935244598,1.99010559,Sandy Loam,23.57691471,30.83319162,3.204375189,35.07738168,34.38074343,79.60352535,2.643967789
12.04929434,2.014635497,Sandy Loam,15.59878621,34.43835089,8.012804492,71.68176752,29.6805207,76.09058185,3.517515277
12.43969609,2.012290267,Sandy Clay Loam,14.84241521,37.30442651,5.147084634,33.45845874,25.51932328,79.17986583,1.95
16.06932779,2.021475852,Sandy Clay Loam,10.35906942,30.32965039,7.886756378,61.55522297,33.87009557,71.45062727,2.250065869
6.837114321,2.000548159,Sandy Clay Loam,16.93164508,43.60368388,7.574347529,62.35431574,33.54879381,71.90769711,4.006783146
19.58991993,2.030614706,Sandy Loam,20.53542567,34.30681492,3.46278861,103.2948661,18.00970586,83.66834205,4.25
7.021596943,2.045395228,Sandy Clay Loam,15.55421884,30.42757198,5.184243307,95.48448192,34.64707563,86.22239292,4.25
10.44740357,2.040414846,Sandy Clay Loam,24.00916553,44.90384996,6.968023733,109.8818104,24.54168949,75.76483311,4.25
15.08028313,2.054300396,Sandy Loam,18.23499058,34.67089771,9.428808358,42.51449119,25.59864397,77.36511923,2.383697645
22.11457348,2.026160663,Sandy Clay Loam,16.32635674,43.15147361,5.809237973,77.53705359,19.5356423,76.72706604,4.240305187
20.7472616,2.031527338,Sandy Loam,28.78115318,36.80211681,6.533540817,31.79816305,33.79638853,78.62277299,2.647954801
18.49282455,2.054832155,Sandy Loam,15.25601755,39.94688852,8.251111625,103.5209895,27.70568385,77.45167613,4.25
6.738558254,2.024216094,Sandy Loam,17.9651524,33.61635224,8.623068317,62.64764056,34.30267586,76.9522817,3.725265487
16.12908829,2.046127948,Sandy Loam,17.64581577,37.5431299,9.463383526,36.17244994,32.05468225,81.87904346,1.95
5.098716043,2.024768189,Sandy Loam,14.82396691,33.86476789,6.480326061,58.91397329,34.16366385,74.89802762,2.933914083
12.05671624,2.023418896,Sandy Clay Loam,14.3495348,44.26625822,4.356865507,55.55241949,35.06865545,86.96741365,2.90960887
12.92439673,2.05081645,Sandy Loam,16.04760038,30.91418119,8.350948609,98.22006694,33.94627853,75.55257654,4.25
3.955474547,2.003986953,Sandy Loam,27.2847234,34.12010891,3.879026852,41.27601323,21.77703503,73.86243731,3.810320967
9.575714387,2.017086878,Sandy Clay Loam,25.34165774,43.39663315,5.928396185,79.49735017,19.2620256,87.49431472,4.25
25.93558721,2.007933782,Sandy Loam,23.61999028,37.20053936,7.397491349,100.7064428,29.1645571,74.11849594,4.25
25.88718259,2.018728795,Sandy Loam,19.14205985,39.00126168,7.842993305,95.86326315,20.79101218,79.66018219,4.25
11.4558493,2.008429986,Sandy Clay Loam,20.15507969,39.77540057,8.131194021,113.3517099,33.53591918,75.92053726,4.25
4.034402615,2.03635245,Sandy Clay Loam,15.34277691,31.06391268,4.354726741,30.05608557,35.05421336,71.39455063,1.95
7.298278544,2.053853664,Sandy Loam,11.48631828,30.26608111,9.87154441,61.5095647,20.18298308,87.15242667,2.337147783
12.41322704,2.052929045,Sandy Clay Loam,16.62081113,44.06761578,4.248930036,62.91511089,22.24510792,76.73673317,3.821059247
25.74671275,2.019160077,Sandy Loam,19.91167512,34.07254268,3.672513837,32.96644707,29.25405195,81.60674827,1.95
6.388777525,2.069100832,Sandy Clay Loam,11.14626093,35.70469666,7.648352814,102.7857639,31.05464249,85.52054985,4.25
21.32438025,2.037508349,Sandy Clay Loam,11.76466604,40.23139756,9.369999999,91.35260337,27.22161845,79.95371914,3.631546839
5.608380945,2.021952024,Sandy Loam,15.26050466,33.54455816,6.915686015,77.03101769,24.64258452,82.83137621,3.929480398
26.55018186,2.056843142,Sandy Loam,17.34160747,40.99607055,7.168377042,66.07098651,23.50844882,84.12291196,3.130166961
12.15879598,2.048389921,Sandy Loam,17.86633622,36.87363273,6.769393236,109.7457216,29.98742606,76.86779949,4.25
21.60562893,2.049942027,Sandy Clay Loam,12.35772133,42.84914708,3.299237359,53.55327272,31.40210679,81.31797561,2.234755572
11.22218599,2.005691148,Sandy Clay Loam,14.51642709,34.17810954,7.769181007,59.79426515,23.19904999,73.70725032,3.182240901
18.06405305,2.027465945,Sandy Clay Loam,15.23294504,33.05733721,5.507393844,114.8413571,23.86792443,70.99605637,4.25
7.608386034,2.05894625,Sandy Loam,11.35269752,42.47532531,9.549716567,35.75550459,26.28121243,87.76106277,1.95
6.504504463,2.030323041,Sandy Clay Loam,16.52199401,34.89489097,4.307530333,99.52133115,26.10390569,71.66688406,4.25
25.51353935,2.044676219,Sandy Loam,11.44443146,36.17802969,5.114810472,93.95040028,33.16778373,77.71700299,2.964277792
25.02353467,2.037034699,Sandy Loam,24.06915686,41.90561749,6.533983242,110.3221834,25.86437174,71.21329542,4.25
24.29925457,2.057388543,Sandy Clay Loam,17.72095533,39.53364806,6.341485305,38.0655699,35.61136821,86.6085917,2.225851124
18.0104028,2.012764867,Sandy Clay Loam,16.53504779,36.62588836,5.802133192,116.4277397,23.59734068,71.96544135,4.25
22.39843707,2.036038022,Sandy Clay Loam,12.53044343,33.74835763,5.200820564,32.56830643,30.47077452,84.15713056,1.95
4.656886486,1.999858773,Sandy Clay Loam,14.53007311,41.46301453,4.030293156,60.07586852,31.6608526,82.88346653,3.369614577
11.03493701,2.045216862,Sandy Clay Loam,14.65410418,32.70646552,8.74645311,37.55464936,29.34727142,70.8107553,2.031575447
10.52887499,2.048557427,Sandy Loam,29.7040843,43.92419401,6.141388511,34.55775189,24.60685969,82.98283605,3.293455849
18.25548773,1.993426986,Sandy Clay Loam,26.70698759,32.25474104,7.010695914,115.9180588,22.63347456,87.44758287,4.25
11.54298656,2.044063277,Sandy Loam,10.30524583,42.07400538,6.825870045,94.09365445,28.87707893,79.3781244,3.07938444
6.564162759,2.023175212,Sandy Clay Loam,22.33673182,36.363733,7.028422627,75.03673766,29.85536136,75.21103762,4.25
17.31520981,1.99992775,Sandy Clay Loam,15.11820193,32.79009349,7.933882603,39.63531918,22.63719935,79.80950879,2.08557151
22.5452141,2.023592604,Sandy Loam,12.08753858,36.03568407,7.405666965,76.84764552,24.05680389,72.17815523,2.633836927
12.17096387,2.005538634,Sandy Clay Loam,24.11199526,33.32327724,4.917320422,58.50385054,33.51713376,87.20731956,4.25
6.174449162,2.023244763,Sandy Clay Loam,12.63211099,32.03990476,6.875969482,54.18756292,32.58922568,76.57596487,2.619175868
7.720516736,2.020747122,Sandy Loam,18.87481559,33.58733098,4.711590339,85.04830191,21.30805437,78.22604956,4.25
8.699599324,2.049071331,Sandy Loam,22.6433033,43.01097709,7.121855219,100.4398,34.80040502,77.22510408,4.25
10.19754223,2.051937245,Sandy Clay Loam,21.08989512,31.58913581,6.023542341,69.47663029,29.30459124,70.50135347,4.25
18.42708169,2.038562292,Sandy Clay Loam,29.55258197,44.58809382,3.275928648,73.93316919,26.94158607,70.6183616,4.25
17.42269163,1.991814947,Sandy Clay Loam,25.71485226,30.07497681,8.137899812,88.01624641,21.61556185,80.12268807,4.25
19.70591668,2.064481782,Sandy Loam,25.48386752,39.87357232,4.922664924,41.10026408,31.14351312,79.04184106,3.080451223
11.70004763,2.044898662,Sandy Clay Loam,17.11190788,42.84767977,9.441360486,103.7957129,34.57431213,87.75691974,4.25
22.77594365,1.992735636,Sandy Clay Loam,10.16790984,44.00936472,4.963900692,104.5377567,19.16907108,74.73823276,3.521583837
7.898103868,2.055506632,Sandy Clay Loam,24.68821859,32.1597839,9.976359202,78.18561144,27.37340398,76.63259785,4.25
14.25697794,2.006021292,Sandy Loam,29.99464169,40.47312745,6.240658175,46.70410109,33.78837691,87.78152048,4.25
22.22252932,2.036337695,Sandy Clay Loam,18.11758215,31.61023824,3.184851237,74.59800388,35.14541218,70.86188815,4.25
7.323807546,2.02733075,Sandy Loam,29.71036998,35.28917241,3.533882873,39.43495244,19.29851563,81.56743124,3.859282191
5.63671473,2.023587103,Sandy Loam,12.83416219,40.97889536,3.57461611,97.97856265,32.23898694,71.8296222,4.203344287
24.20841522,2.061177098,Sandy Loam,15.93024703,35.18959839,3.393500947,57.71136561,23.06531232,87.03517737,2.578184084
11.23031191,2.024988903,Sandy Loam,13.41453863,34.70062092,4.874525798,57.7060898,27.74707836,75.18558557,2.458222235
19.412883,1.996027529,Sandy Loam,19.50351946,31.74081928,5.272121804,114.1660472,32.10718472,84.65375756,4.25
3.608366502,2.065731098,Sandy Clay Loam,25.93962803,30.99657141,3.779001049,67.57072779,27.81242141,86.40261765,4.25
19.56112532,2.063642818,Sandy Loam,16.81323383,31.72916987,6.066920394,100.3195758,19.98107842,85.24628641,4.25
10.58643148,2.044754615,Sandy Clay Loam,28.12457874,43.13212162,5.557455752,86.74570852,28.62962751,80.02423672,4.25
4.337780486,2.027431402,Sandy Clay Loam,20.89660827,30.16797788,7.454267971,58.15860826,20.12059638,87.52149835,4.25
17.63550628,1.997428758,Sandy Loam,19.30848827,40.39298804,4.371051917,41.02480513,24.2539879,82.17889904,2.352339212
8.779291586,2.053259849,Sandy Loam,25.74071684,41.52936345,9.397898432,101.0469299,28.04815775,84.15063041,4.25
12.28337381,1.996038233,Sandy Loam,12.02886994,38.51832456,6.611935452,97.9085778,35.84546958,74.39417915,3.685725706
4.933939495,1.995488079,Sandy Loam,25.47504942,40.96163042,7.366131276,45.06575943,31.08474568,77.53071728,3.84566097
6.531918026,2.032990707,Sandy Clay Loam,14.85904,39.78404504,3.276642369,52.18626032,23.45944849,80.76736371,2.962589168
10.15145365,2.002810259,Sandy Clay Loam,15.61625094,36.83337734,6.913620892,98.24109415,33.77794241,72.62461729,4.25
5.154228013,1.990618421,Sandy Loam,21.98907547,35.74065642,5.576701432,117.6021684,22.07064716,87.38311383,4.25
24.85983035,2.023849074,Sandy Loam,28.0386885,44.11997983,9.469204342,105.134693,24.91185263,71.9747367,4.25
3.145129036,2.000977379,Sandy Clay Loam,21.568139,44.57906989,9.199503209,90.93053713,29.64638368,83.19148589,4.25
14.61264525,2.002841233,Sandy Clay Loam,22.97898698,39.76907105,7.4635409,111.5278343,25.39010572,71.04432215,4.25
5.957938995,1.996152851,Sandy Loam,25.53189179,32.9594826,8.374959456,55.40308866,31.13238574,71.84752508,4.25
10.38429815,2.0064075,Sandy Clay Loam,15.18649518,36.71848744,7.5121521,30.85962487,29.71093019,81.22000272,1.95
25.22542944,2.047238734,Sandy Clay Loam,26.54467346,37.44806235,3.118776781,58.58541657,30.01112076,78.14468939,4.25
6.880669279,2.054714185,Sandy Clay Loam,18.35920298,41.36955079,7.921885813,116.5604704,25.56474744,70.06559054,4.25
26.17997567,2.026202692,Sandy Loam,13.51311387,40.01665697,4.239635347,108.5482776,18.99233869,77.08598656,4.00106224
7.939065048,2.030524305,Sandy Loam,17.00236159,37.72221644,7.777996685,34.48472817,33.70873085,74.50162267,1.95
20.7975866,1.992612403,Sandy Clay Loam,14.92262223,40.20546837,3.07354749,74.70441789,19.33241044,85.68851941,3.759479804
16.12025436,1.995545301,Sandy Loam,14.5742721,30.3608527,5.176347659,37.03661852,26.35262144,82.74558715,1.95
24.22748946,2.010605418,Sandy Clay Loam,15.65126397,41.64952983,6.618495854,100.271138,23.43492494,83.27499647,4.25
16.29583813,2.033511874,Sandy Clay Loam,13.61861629,33.17448351,5.332194203,63.18514302,23.33395711,87.11708488,3.035721025
15.82942126,2.049164092,Sandy Loam,23.35403514,39.84613709,7.857910764,111.2178297,22.07923722,82.77747317,4.25
7.690992009,2.038400245,Sandy Loam,21.59983514,31.70959878,6.658966771,34.84953858,22.88974936,72.89028755,2.475377282
6.989504689,2.021370228,Sandy Clay Loam,22.96883786,31.71691254,9.717671667,95.36972592,35.19614326,86.87161621,4.25
24.99573963,1.999465926,Sandy Loam,16.87449448,30.53486466,5.504686965,65.56751543,35.49695166,72.03593836,3.04249732
10.86811677,2.052461859,Sandy Loam,25.39466805,43.65349215,8.053015321,53.88824455,28.27664205,73.46694572,4.25
11.92997412,2.019102884,Sandy Loam,12.59217482,39.06838137,8.850891651,76.08402024,27.44382075,75.13260552,3.019482274
21.2357678,2.048884321,Sandy Loam,21.42273419,35.42942904,4.77532451,73.23744532,18.87057157,73.15181128,4.25
11.13176358,2.031038307,Sandy Clay Loam,15.50905944,41.81666612,8.278920331,61.06509856,32.4672375,70.32978393,3.486672389
25.84949872,2.049092964,Sandy Clay Loam,20.55219801,39.39123301,5.753198,87.78716319,21.0699321,78.26480872,4.25
20.71026646,2.062583165,Sandy Loam,16.4727435,39.30120777,3.901090061,88.89682504,20.56650139,82.38342952,4.25
17.33830182,2.063682361,Sandy Clay Loam,25.8102353,37.30564192,3.025529542,36.86992667,25.63327667,77.58209024,3.341801668
24.14148385,2.032808542,Sandy Loam,27.82543678,30.11890168,8.206302868,83.02766629,24.2557345,74.22595218,4.25
4.1905418,2.030920669,Sandy Loam,24.85162447,33.8769376,4.303708552,93.29807052,19.73945876,85.8922681,4.25
9.169504613,2.011254277,Sandy Loam,13.51167426,31.63615042,3.358355439,36.75862613,20.66281728,76.98941434,1.95
14.16087202,2.064863987,Sandy Clay Loam,15.49733797,39.93614779,6.480463613,88.70217474,35.86206816,85.0998779,4.25
8.447484947,2.026633533,Sandy Clay Loam,28.38716131,33.72931233,5.426886242,101.6022128,31.22686233,73.21297452,4.25
20.8537245,2.000207299,Sandy Clay Loam,18.74440255,36.75249996,7.842646931,104.0929317,28.77402952,76.0008681,4.25
25.06099275,2.024616393,Sandy Loam,28.82360819,35.30145447,3.751550068,33.70911485,23.46509677,84.46317726,2.682131396
13.17048288,2.00016426,Sandy Clay Loam,17.84903378,32.14798107,3.928572187,92.11200017,25.71192205,70.54803659,4.25
11.2111824,2.030202535,Sandy Clay Loam,29.03549321,44.37555349,5.828753958,100.9787334,29.30370472,86.56881754,4.25
26.07721757,2.034902041,Sandy Loam,28.51477975,44.00128967,6.642857201,65.34103842,32.11703244,77.13801023,4.25
13.67645839,2.017020461,Sandy Loam,23.2105378,31.26912279,8.769357431,78.34539846,35.03536451,87.60367412,4.25
14.73716161,1.995732049,Sandy Loam,10.17654097,42.4104803,7.099376337,53.61119322,20.20824817,82.62447836,1.95
11.43959694,2.065480283,Sandy Loam,18.00669364,37.32560524,9.318182116,57.63008321,21.44955058,87.08906714,3.309885277
24.82916335,2.051868249,Sandy Clay Loam,28.22470259,41.60603827,4.524374853,74.67423706,28.21628869,71.19178432,4.25
16.6549316,2.057110486,Sandy Clay Loam,27.70220578,32.26735696,7.173536612,43.46037924,34.89288047,82.99625618,4.248622182
21.29219009,2.019349472,Sandy Loam,13.747756,31.98411207,7.586668869,62.99822742,26.14575493,85.75832878,2.486449123
22.48336124,2.050866482,Sandy Loam,17.98364992,43.36136251,8.080635362,56.84585793,29.41103643,87.7761649,2.914496817
11.20437701,2.028829832,Sandy Loam,26.71019856,43.46729238,9.920554888,51.21850967,23.28705853,70.60127215,4.25
13.40866395,2.006086679,Sandy Loam,21.55755707,36.98868244,6.276236757,73.09512843,32.61129784,71.49657221,4.25
23.36332259,1.99995387,Sandy Clay Loam,26.94598467,43.05236696,5.585237059,104.6925932,28.89470001,83.17031675,4.25
11.71812844,2.01760407,Sandy Loam,26.53134769,40.01188427,8.965446726,51.57586232,24.87255048,70.7006656,4.25
22.0544432,2.001004169,Sandy Loam,28.14964014,32.77514614,4.237536336,88.75556627,27.76718277,70.20463824,4.25
25.58381574,2.069861518,Sandy Clay Loam,12.34441176,34.93431397,3.259196681,52.6383949,30.50562947,79.81128941,2.123134498
17.95704895,1.993935119,Sandy Loam,12.90430283,32.04090976,6.105123375,42.65395239,21.8432281,79.53035,1.95
20.7990549,2.025291488,Sandy Loam,11.65618058,41.60923003,4.730440982,114.0122489,24.14601152,81.0430132,3.838895818
22.32233549,2.026167482,Sandy Loam,28.70537682,44.77876087,5.775677809,86.39597456,22.50918857,70.25349701,4.25
23.28095157,2.014050554,Sandy Loam,19.50324769,38.1956749,9.90258318,39.31534002,35.28287123,79.05934035,2.153566853
12.48128011,2.035708125,Sandy Loam,11.28650567,39.83796621,5.439417612,86.34327441,18.7734267,75.16030984,3.063302116
4.23032302,2.001998162,Sandy Clay Loam,16.43059805,41.19138852,7.955759959,45.70546522,19.01594174,83.60907753,2.909317656
12.64503051,2.05271299,Sandy Clay Loam,17.02825282,33.36388654,4.752814068,109.0671549,24.4032512,76.26770356,4.25
19.17014951,2.016595817,Sandy Clay Loam,26.19119647,35.04001871,5.123960606,52.03975093,27.68448235,76.41871862,4.25
